StudentRef,final_cgpa,avg_gpa,min_gpa,total_semesters,failed_courses,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,major_changed,successful_major,delayed_grad,first_year_gpa_x,struggling_y1_x,first_year_gpa_y,struggling_y1_y,first_year_gpa,struggling_y1,final_major_name,proposed_major_norm,final_major_norm,final_major_text
S1ad70103670c2b4c,2.62,2.49375,2.44,64,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,95.0,0.0,0,0,1,,,,,2.46,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1b0f4121c3b0de8a,3.66,3.65625,3.38,320,0,1,[B.Sc.] Computer Engineering,100.0,100.0,97.77777777777777,0.0,0,1,1,,,,,3.65625,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S1b8466b749f781c0,3.03,3.0300000000000002,3.0,20,0,5,[B.Sc.] Management Information Systems,100.0,,88.75,0.0,0,1,1,,,,,3.0,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S1b9c75effad72a0f,3.72,3.7268749999999997,3.5,48,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.7268749999999997,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1ba73393ff741c07,2.47,2.48,2.33,20,0,5,[B.Sc.] Management Information Systems,90.0,100.0,95.0,0.0,0,0,1,,,,,2.63,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S1bd4568f8f61098b,2.93,2.9326315789473685,2.5,342,0,5,[B.Sc.] Management Information Systems,90.0,90.0,90.0,0.0,0,0,1,,,,,2.915,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S1c38adb0d8ca83c8,3.81,3.8125,3.67,80,0,2,[B.Sc.] Computer Science,100.0,100.0,97.22222222222223,0.0,0,1,1,,,,,3.86,0.0,2,cs,cs,[B.Sc.] Computer Science
S1c8915c1d87aeb65,2.79,2.728684210526316,2.33,342,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,0,1,,,,,2.7240625,0.0,5,ba,ba,[B.Sc.] Business Administration
S1c8bc5bfb2dddc46,2.02,1.9515625,1.2,224,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,90.83333333333333,0.0,0,0,1,,,,,1.8539999999999999,1.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1c8eec93df688545,2.59,2.557941176470588,2.0,238,0,7,[B.Sc.] Computer Engineering,85.0,85.0,88.33333333333333,0.0,0,0,1,,,,,2.5065384615384616,0.0,1,ce,ce,[B.Sc.] Computer Engineering
S1cc36356a9fe003d,3.29,3.3049999999999997,3.11,20,0,2,[B.Sc.] Computer Science,100.0,90.0,95.0,0.0,0,1,1,,,,,3.5,0.0,2,cs,cs,[B.Sc.] Computer Science
S1cc5c8e77a41be06,2.83,2.5961904761904764,2.13,462,0,2,[B.Sc.] Computer Science,75.0,80.0,81.1111111111111,1.0,0,0,1,,,,,2.5010526315789474,0.0,2,cs,cs,[B.Sc.] Computer Science
S1d1a14d9c90b95fb,1.02,0.751578947368421,0.38,95,0,2,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,0,1,,,,,0.6292307692307693,1.0,2,cs,cs,[B.Sc.] Computer Science
S1d268e82fd945407,2.59,2.592068965517241,2.36,174,0,0,[B.Sc.] Business Administration,85.0,100.0,92.5,0.0,0,0,1,,,,,2.652608695652174,0.0,5,ba,ba,[B.Sc.] Business Administration
S1d2b2b22f4111122,3.27,3.1820512820512823,2.56,351,0,2,[B.Sc.] Mechanical Engineering,90.0,90.0,88.33333333333333,0.0,0,1,1,,,,,3.15,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S1d34fa12eebdcd2b,3.27,3.2816666666666667,3.06,180,0,2,[B.Sc.] Computer Science,85.0,,72.5,0.0,0,1,1,,,,,3.3040000000000003,0.0,2,cs,cs,[B.Sc.] Computer Science
S1d5d68ba6cd65243,2.37,2.2235483870967743,1.1,186,0,2,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,92.5,0.0,0,0,1,,,,,2.234,0.0,2,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1dd03e0cce915dac,3.0,3.0149999999999997,2.78,20,0,1,[B.Sc.] Computer Engineering,100.0,100.0,97.5,0.0,0,1,1,,,,,3.25,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S1dd1c589c382e03b,2.79,2.785,2.36,48,0,8,[LLB] Law with Public Policy,90.0,90.0,90.0,0.0,0,0,1,,,,,3.38,0.0,8,law,law,[LLB] Law with Public Policy
S1debcb8a07926244,2.88,2.8899999999999997,2.78,20,0,2,[B.Sc.] Computer Science,100.0,100.0,98.33333333333333,0.0,0,0,1,,,,,3.0,0.0,2,cs,cs,[B.Sc.] Computer Science
S1e0bdf95dac417d5,2.97,2.9785714285714286,2.6,84,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,0,1,,,,,3.00625,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1e20b2a9d24d3373,1.58,1.4075,0.67,36,0,5,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,0,1,,,,,1.4075,1.0,6,cs,cs,[B.Sc.] Computer Science
S1e8482acc9b3cc77,3.22,3.136551724137931,2.56,348,0,5,[B.Sc.] Electrical and Electronic Engineering,85.0,85.0,84.44444444444444,0.0,0,1,1,,,,,3.148695652173913,0.0,6,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1e89a1ee8f90552f,3.7,3.683421052631579,3.25,342,0,0,[B.Sc.] Business Administration,100.0,70.0,85.0,0.0,0,1,1,,,,,3.7075,0.0,5,ba,ba,[B.Sc.] Business Administration
S1e985175e161dfb5,3.28,3.261904761904762,2.63,336,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,,96.25,0.0,0,1,1,,,,,3.2432432432432434,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1ea20cf42ce6ca4e,3.5,3.496829268292683,3.15,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.4694594594594594,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S1ee97c647eefe5d9,3.46,3.455263157894737,3.17,342,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,1,1,,,,,3.420588235294118,0.0,5,ba,ba,[B.Sc.] Business Administration
S1f0a23491bbf3e3d,2.97,2.892631578947369,2.0,418,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.90375,0.0,5,ba,ba,[B.Sc.] Business Administration
S1f6ee74edc523461,3.66,3.655,3.5,180,0,5,[B.Sc.] Management Information Systems,100.0,90.0,91.1111111111111,1.0,0,1,1,,,,,3.664,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S1f6f048bb532faa7,3.26,3.2545,2.93,80,0,0,[B.Sc.] Business Administration,90.0,100.0,95.0,0.0,0,1,1,,,,,3.1926666666666668,0.0,5,ba,ba,[B.Sc.] Business Administration
S1fd45967b392ab05,3.73,3.7326315789473683,3.39,304,0,2,[B.Sc.] Computer Science,100.0,90.0,94.44444444444444,0.0,0,1,1,,,,,3.751212121212121,0.0,2,cs,cs,[B.Sc.] Computer Science
S1fe673a5eb010a1e,3.3,3.3105882352941176,3.17,238,0,1,[B.Sc.] Computer Science,90.0,75.0,84.44444444444444,0.0,0,1,1,,,,,3.2762962962962963,0.0,4,cs,cs,[B.Sc.] Computer Science
S200db0aa124b0c96,3.56,3.5458064516129033,3.13,186,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,3.4919999999999995,0.0,5,ba,ba,[B.Sc.] Business Administration
S203f542da2e61e6a,3.03,3.0402439024390246,2.6,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,,100.0,0.0,0,1,1,,,,,3.101388888888889,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S2041b2cd14d0c0b8,3.64,3.6256666666666666,3.25,180,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,1,1,,,,,3.589583333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
S20b841b4c9b1354a,3.71,3.6290625000000003,3.05,288,0,0,[B.Sc.] Business Administration,80.0,80.0,80.0,1.0,0,1,1,,,,,3.5906896551724135,0.0,5,ba,ba,[B.Sc.] Business Administration
S20d2f4b81aa0b00d,2.36,2.311290322580645,2.13,186,0,6,[B.Sc.] Mechanical Engineering,100.0,85.0,90.0,0.0,0,0,1,,,,,2.23,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S20dd1bca6b86722f,3.33,3.3404761904761906,3.11,84,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,90.0,92.77777777777777,0.0,0,1,1,,,,,3.359375,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S2126bc01fa74cb2a,0.56,0.56,0.56,6,0,2,[B.Sc.] Computer Science,85.0,80.0,82.5,0.0,0,0,0,,,,,0.56,1.0,2,cs,cs,[B.Sc.] Computer Science
S2138fe873b41bcbe,,,,12,0,5,[B.Sc.] Computer Science,90.0,85.0,85.0,0.0,0,0,1,,,,,,,6,cs,cs,[B.Sc.] Computer Science
S21f491d72b1948fe,3.7,3.6968965517241377,3.29,174,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.63375,0.0,5,ba,ba,[B.Sc.] Business Administration
S229f3a41e2b7f40d,2.53,2.350322580645161,1.64,434,0,5,[B.Sc.] Computer Science,60.0,80.0,66.66666666666667,0.0,0,0,1,,,,,2.413913043478261,0.0,6,cs,cs,[B.Sc.] Computer Science
S22db7b18c5accba1,2.2,1.9996875,1.25,256,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,0,1,,,,,2.0329166666666665,0.0,5,ba,ba,[B.Sc.] Business Administration
S22e449a0b3b27317,3.22,3.2205555555555554,2.67,288,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.2205555555555554,0.0,5,ba,ba,[B.Sc.] Business Administration
S22e93bd044df3a6f,2.99,2.9205128205128204,2.28,351,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,0,1,,,,,2.9363636363636365,0.0,5,ba,ba,[B.Sc.] Business Administration
S22f6e5a61b0657f7,2.75,2.7355172413793105,2.38,174,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,0,1,,,,,2.6929166666666666,0.0,5,ba,ba,[B.Sc.] Business Administration
S2300cbb3630d1c7c,1.92,1.8019444444444446,1.35,288,0,6,[B.Sc.] Mechanical Engineering,90.0,85.0,88.33333333333333,0.0,0,0,1,,,,,1.782,1.0,2,me,me,[B.Sc.] Mechanical Engineering
S230137b42fcfa47c,3.1,3.1060526315789474,2.61,418,0,0,[B.Sc.] Business Administration,70.0,80.0,75.0,0.0,0,1,1,,,,,3.0946874999999996,0.0,5,ba,ba,[B.Sc.] Business Administration
S23488a1f75f3c4e8,2.31,2.1954545454545453,1.75,110,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,0,1,,,,,2.32,0.0,5,ba,ba,[B.Sc.] Business Administration
S2387d62e2f19b52a,3.68,3.6886486486486483,3.22,296,0,2,[B.Sc.] Computer Science,100.0,,97.5,0.0,0,1,1,,,,,3.7137142857142855,0.0,2,cs,cs,[B.Sc.] Computer Science
S23c202c1f7206a2e,2.62,2.6100000000000003,2.5,20,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,0,1,,,,,2.5,0.0,5,ba,ba,[B.Sc.] Business Administration
S23c7e836c63b8e92,3.41,3.415,3.33,40,0,6,[B.Sc.] Mechanical Engineering,90.0,90.0,86.66666666666667,0.0,0,1,1,,,,,3.5,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S23e77bdf4ac66352,2.0,2.0175,1.83,16,0,5,[B.Sc.] Computer Science,70.0,85.0,81.1111111111111,0.0,0,0,1,,,,,2.13,0.0,6,cs,cs,[B.Sc.] Computer Science
S23ec4515e8b3f6ec,2.88,2.865263157894737,2.0,418,0,0,[B.Sc.] Business Administration,85.0,80.0,82.5,0.0,0,0,1,,,,,2.920606060606061,0.0,5,ba,ba,[B.Sc.] Business Administration
S241498b86bf76619,3.28,3.288666666666667,3.1,180,0,0,[B.Sc.] Business Administration,85.0,100.0,92.5,0.0,0,1,1,,,,,3.3258333333333336,0.0,5,ba,ba,[B.Sc.] Business Administration
S241d49537dd61f29,3.67,3.665,3.39,80,0,2,[B.Sc.] Computer Science,100.0,90.0,93.8888888888889,0.0,0,1,1,,,,,3.756666666666667,0.0,2,cs,cs,[B.Sc.] Computer Science
S24489d540f9203e8,3.85,3.8464285714285715,3.55,336,0,1,[B.Sc.] Computer Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.8662162162162166,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S2448eeaab69235d1,1.96,2.042941176470588,0.0,85,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,100.0,87.22222222222223,0.0,0,0,1,,,,,2.045625,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S24687097c997fe7f,2.93,2.695,2.5,20,0,5,[B.Sc.] Management Information Systems,70.0,90.0,80.0,0.0,0,0,1,,,,,2.5,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S24b9ebf8d5a2d11a,1.3,1.262,0.78,75,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,1.2092857142857143,1.0,5,ba,ba,[B.Sc.] Business Administration
S24c40c789d835593,3.19,3.1808108108108106,2.75,296,0,5,[B.Sc.] Management Information Systems,100.0,85.0,92.5,0.0,0,1,1,,,,,3.1808108108108106,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S24c91336cf1ff206,3.47,3.4639024390243907,3.25,328,0,1,[B.Sc.] Computer Engineering,100.0,100.0,96.66666666666667,0.0,0,1,1,,,,,3.4588888888888887,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S24cca7b8c91f0034,1.79,1.5819354838709676,0.33,248,0,5,[B.Sc.] Computer Science,100.0,75.0,85.0,0.0,0,0,1,,,,,1.4835714285714285,1.0,6,cs,cs,[B.Sc.] Computer Science
S25328cc3f9b0ef1a,2.98,2.9854054054054053,2.5,370,0,0,[B.Sc.] Business Administration,60.0,90.0,73.33333333333333,0.0,0,0,1,,,,,2.9987500000000002,0.0,5,ba,ba,[B.Sc.] Business Administration
S25391f39668a38b4,2.17,2.0961904761904764,1.4,378,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,,100.0,0.0,0,0,1,,,,,2.14,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S259217d2fba87d3b,3.36,3.3753658536585363,2.67,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,92.22222222222223,0.0,0,1,1,,,,,3.347837837837838,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S25c59a3a112509f5,2.81,2.6634146341463416,1.21,451,0,2,[B.Sc.] Computer Engineering,80.0,85.0,85.0,0.0,0,0,1,,,,,2.6550000000000002,0.0,2,ce,ce,[B.Sc.] Computer Engineering
S25e43610e0f0b8e7,3.5,3.505,3.2,320,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.505,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S25f757c70b024f13,3.33,3.3275,3.0,288,0,0,[B.Sc.] Business Administration,80.0,100.0,90.0,0.0,0,1,1,,,,,3.3371875,0.0,5,ba,ba,[B.Sc.] Business Administration
S263bafc1922c2eaa,2.61,2.6114285714285717,2.39,84,0,5,[B.Sc.] Management Information Systems,80.0,90.0,85.0,0.0,0,0,1,,,,,2.55875,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S2651a4a1f9d49689,3.62,3.603243243243243,2.88,333,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.5748387096774192,0.0,5,ba,ba,[B.Sc.] Business Administration
S26706dc2fc64e35c,3.73,3.725853658536585,3.33,369,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,1,1,,,,,3.7302631578947367,0.0,5,ba,ba,[B.Sc.] Business Administration
S267e92cdabd78bd6,3.29,3.2925806451612902,2.94,186,0,2,[B.Sc.] Computer Science,75.0,85.0,80.0,0.0,0,1,1,,,,,3.298,0.0,2,cs,cs,[B.Sc.] Computer Science
S269def424ca7da00,3.56,3.5799999999999996,3.28,20,0,4,[B.Sc.] Electrical/Electronic Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.88,0.0,1,ee,ee,[B.Sc.] Electrical/Electronic Engineering
S26b2414b77d0a6de,3.6,3.562894736842105,3.3,304,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,1,1,,,,,3.555,0.0,5,ba,ba,[B.Sc.] Business Administration
S26f570fd1fc76227,2.88,2.8870731707317074,2.2,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,90.0,0.0,0,0,1,,,,,2.847837837837838,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S279baad603f76704,3.42,3.3655263157894737,3.11,304,0,2,[B.Sc.] Computer Science,100.0,85.0,90.0,0.0,0,1,1,,,,,3.3655263157894737,0.0,2,cs,cs,[B.Sc.] Computer Science
S27f04d936a421586,3.23,2.7744444444444443,2.25,18,0,2,[B.Sc.] Computer Science,90.0,85.0,87.22222222222223,0.0,0,1,1,,,,,2.25,0.0,2,cs,cs,[B.Sc.] Computer Science
S27f327bfacfd9ebb,3.86,3.850833333333333,3.5,288,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.8321875,0.0,5,ba,ba,[B.Sc.] Business Administration
S2844b890c29d34b2,2.73,2.639736842105263,1.5,342,0,5,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,0,1,,,,,2.7121875,0.0,6,cs,cs,[B.Sc.] Computer Science
S28493875ca382dd3,2.84,2.5234693877551018,0.83,588,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,95.55555555555556,0.0,0,0,1,,,,,2.4922222222222223,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S28552e26cc50c780,2.53,2.5300000000000002,2.5,20,0,0,[B.Sc.] Business Administration,50.0,,50.0,0.0,0,0,1,,,,,2.5,0.0,5,ba,ba,[B.Sc.] Business Administration
S285dc63ef2c05845,2.83,2.775952380952381,2.4,336,0,1,[B.Sc.] Computer Engineering,90.0,85.0,86.1111111111111,0.0,0,0,1,,,,,2.775952380952381,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S287ffecd220ad23d,3.26,3.271,3.0,180,0,0,[B.Sc.] Business Administration,75.0,90.0,82.5,0.0,0,1,1,,,,,3.23625,0.0,5,ba,ba,[B.Sc.] Business Administration
S2889719d111dfd27,3.12,3.1100000000000003,3.0,20,0,2,[B.Sc.] Computer Science,90.0,90.0,91.1111111111111,0.0,0,1,1,,,,,3.0,0.0,2,cs,cs,[B.Sc.] Computer Science
S28b2a68b9bfbb9af,3.65,3.638709677419355,3.33,186,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,96.66666666666667,0.0,0,1,1,,,,,3.624,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S29164df800afb55b,2.76,2.7800000000000002,2.56,20,0,6,[B.Sc.] Mechanical Engineering,100.0,100.0,94.44444444444444,0.0,0,0,1,,,,,3.0,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S2970d61262b6e481,3.15,3.0113636363636362,2.13,110,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,2.8766666666666665,0.0,5,ba,ba,[B.Sc.] Business Administration
S29a6c24f0163368b,3.0,3.0,3.0,20,0,2,[B.Sc.] Computer Science,100.0,,100.0,0.0,0,1,1,,,,,3.0,0.0,2,cs,cs,[B.Sc.] Computer Science
S29bf774dd1453984,3.44,3.444516129032258,2.94,248,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,1.0,0,1,1,,,,,3.423448275862069,0.0,5,ba,ba,[B.Sc.] Business Administration
S29ed86018415c419,2.97,2.9044736842105263,2.06,380,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,0,1,,,,,2.8344117647058824,0.0,5,ba,ba,[B.Sc.] Business Administration
S2a6877f9a219563b,2.24,2.2199999999999998,2.0,20,0,5,[B.Sc.] Management Information Systems,80.0,80.0,76.66666666666667,0.0,0,0,1,,,,,2.0,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S2ab3e0634026f5f4,2.71,2.563181818181818,1.78,396,0,1,[B.Sc.] Computer Engineering,80.0,90.0,76.66666666666667,0.0,0,0,1,,,,,2.586315789473684,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S2b1e63b08901e3f8,3.74,3.7356666666666665,3.45,180,0,5,[B.Sc.] Business Administration,80.0,100.0,90.0,0.0,0,1,1,,,,,3.8070833333333334,0.0,6,ba,ba,[B.Sc.] Business Administration
S2b333d8c923b8868,3.05,3.0548387096774197,2.72,372,0,2,[B.Sc.] Computer Science,80.0,85.0,83.33333333333333,0.0,0,1,1,,,,,3.08,0.0,2,cs,cs,[B.Sc.] Computer Science
S2b6bc4b6ea5fbc15,3.55,3.537,3.25,180,0,0,[B.Sc.] Business Administration,70.0,85.0,77.5,0.0,0,1,1,,,,,3.47875,0.0,5,ba,ba,[B.Sc.] Business Administration
S2bada71b23b8e80d,3.31,3.2991891891891894,2.56,333,0,0,[B.Sc.] Business Administration,85.0,100.0,92.5,0.0,0,1,1,,,,,3.2678125,0.0,5,ba,ba,[B.Sc.] Business Administration
S2be78f4bab78cec8,2.04,2.0833333333333335,0.0,45,0,2,[B.Sc.] Computer Science,100.0,100.0,95.83333333333333,0.0,0,0,1,,,,,2.0833333333333335,0.0,2,cs,cs,[B.Sc.] Computer Science
S2be95d2cfd674ba3,2.78,2.57825,1.63,440,0,2,[B.Sc.] Computer Science,80.0,85.0,85.55555555555556,0.0,0,0,1,,,,,2.5452777777777778,0.0,2,cs,cs,[B.Sc.] Computer Science
S2c1292ff66fc6ab7,3.73,3.713055555555555,3.13,288,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.6667741935483873,0.0,5,ba,ba,[B.Sc.] Business Administration
S2c2c789cb458c60d,2.55,2.4161290322580644,1.5,217,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,2.5708333333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
S2c2eb96cd1942068,3.28,3.296774193548387,3.06,186,0,4,[B.Sc.] Electrical and Electronic Engineering,90.0,100.0,90.0,0.0,0,1,1,,,,,3.2479999999999998,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
S2c9a63322fd582f4,3.28,3.259189189189189,2.5,333,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.1529999999999996,0.0,5,ba,ba,[B.Sc.] Business Administration
S2ca3dc51bae3c9e2,3.61,3.6145945945945948,3.17,370,0,0,[B.Sc.] Business Administration,75.0,90.0,82.5,0.0,0,1,1,,,,,3.6247058823529414,0.0,5,ba,ba,[B.Sc.] Business Administration
S2d00f7f7ac011cae,3.03,3.0100000000000002,2.38,160,0,2,[B.Sc.] Computer Science,100.0,90.0,92.22222222222223,0.0,0,1,1,,,,,3.033333333333333,0.0,2,cs,cs,[B.Sc.] Computer Science
S2d31bd38749378a4,2.65,2.6550000000000002,2.56,20,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.75,0.0,5,ba,ba,[B.Sc.] Business Administration
S2d46ca0f0f522a76,3.49,3.4899999999999998,3.17,320,0,6,[B.Sc.] Mechanical Engineering,90.0,90.0,90.83333333333333,0.0,0,1,1,,,,,3.4899999999999998,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S2d4b8dba0955a729,2.41,2.4050000000000002,2.25,20,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,0,1,,,,,2.25,0.0,5,ba,ba,[B.Sc.] Business Administration
S2d50e7f5f41502b5,3.01,3.019047619047619,2.45,168,0,1,[B.Sc.] Computer Engineering,100.0,100.0,96.66666666666667,0.0,0,1,1,,,,,3.025,0.0,4,ce,ce,[B.Sc.] Computer Engineering
S2dd7441bb11f02eb,2.67,2.6886363636363635,2.28,110,0,0,[B.Sc.] Business Administration,60.0,80.0,71.66666666666667,0.0,0,0,1,,,,,2.683333333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
S2e4c5f8fe0bca63c,2.87,2.544878048780488,1.17,902,0,2,[B.Sc.] Computer Science,80.0,90.0,85.0,0.0,0,0,1,,,,,2.4686486486486485,0.0,2,cs,cs,[B.Sc.] Computer Science
S2ed45f9b4d6cce96,3.35,3.3597297297297297,2.94,333,0,5,[B.Sc.] Management Information Systems,85.0,100.0,92.5,0.0,0,1,1,,,,,3.3378125,0.0,6,mis,mis,[B.Sc.] Management Information Systems
S2ee8a469e5f3eed5,3.53,3.4381578947368423,3.06,304,0,2,[B.Sc.] Computer Science,100.0,100.0,100.0,0.0,0,1,1,,,,,3.3861764705882353,0.0,2,cs,cs,[B.Sc.] Computer Science
S2f11daa126f8b682,3.61,3.61,3.61,22,0,0,[B.Sc.] Business Administration,90.0,100.0,89.16666666666667,1.0,0,1,1,,,,,3.61,0.0,5,ba,ba,[B.Sc.] Business Administration
S2f1f9cb4eecdd598,3.44,3.4579166666666667,3.0,120,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.431052631578947,0.0,5,ba,ba,[B.Sc.] Business Administration
S2f5346768c54db91,3.36,3.3600000000000003,3.06,80,0,2,[B.Sc.] Computer Science,100.0,85.0,93.8888888888889,0.0,0,1,1,,,,,3.3133333333333335,0.0,2,cs,cs,[B.Sc.] Computer Science
S2f67d6b5d34fdcc0,2.57,2.44,2.38,40,0,6,[B.Sc.] Mechanical Engineering,70.0,,70.0,0.0,0,0,1,,,,,2.38,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S2fc3eba911a83613,2.21,2.2274074074074073,1.72,135,0,6,[B.Sc.] Mechanical Engineering,85.0,90.0,87.22222222222223,1.0,0,0,1,,,,,2.2274074074074073,0.0,2,me,me,[B.Sc.] Mechanical Engineering
S3027bcb6ef6a6208,3.5,3.006666666666667,2.5,18,0,2,[B.Sc.] Computer Science,60.0,80.0,66.66666666666667,0.0,0,1,1,,,,,2.5,0.0,2,cs,cs,[B.Sc.] Computer Science
S302921e1ae9ed397,2.79,2.7849999999999997,2.63,20,0,2,[B.Sc.] Computer Science,100.0,85.0,91.66666666666667,0.0,0,0,1,,,,,2.63,0.0,2,cs,cs,[B.Sc.] Computer Science
S303dcd54767f764a,3.77,3.77551724137931,3.5,348,0,0,[B.Sc.] Business Administration,100.0,100.0,95.55555555555556,0.0,0,1,1,,,,,3.72875,0.0,5,ba,ba,[B.Sc.] Business Administration
S305d4012b7703131,2.95,2.959333333333334,2.7,180,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.904166666666667,0.0,5,ba,ba,[B.Sc.] Business Administration
S3075afd4e756c536,1.44,1.3515000000000001,0.83,100,0,0,[B.Sc.] Business Administration,100.0,80.0,90.0,0.0,0,0,1,,,,,1.527142857142857,1.0,5,ba,ba,[B.Sc.] Business Administration
