StudentRef,final_cgpa,avg_gpa,last_gpa,total_semesters,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,yeargroup,struggling,successful,major_changed,delayed_grad
S12419e4b5fc42263,3.28,3.44,3.38,1,2,,,,,0.0,2016,0,1,1,0
S12473003fe8fd31f,3.13,3.505,3.63,1,0,,,,,0.0,2016,0,1,1,0
S124733dc9952d956,1.0,1.065,0.0,1,0,,,,,0.0,2022,1,0,1,0
S124fee70b64c7dcb,3.22,3.44,3.38,1,0,,,,,0.0,2017,0,1,1,0
S125050a064c01341,2.74,2.7333333333333334,4.0,2,2,,85.0,,88.75,0.0,2024,0,0,1,0
S12554decbc8662d2,3.29,3.29375,3.13,2,2,,100.0,85.0,90.0,0.0,2024,0,1,1,0
S126502f2304359a8,3.54,3.5729999999999995,4.0,2,0,,,,,0.0,2020,0,1,1,0
S1295cf5cb7cecdd7,2.29,2.29,2.33,2,1,,100.0,,88.75,0.0,2028,0,0,1,0
S129a4ef1ad9c7551,2.87,2.911111111111111,3.0,2,0,,80.0,90.0,85.0,0.0,2023,0,0,1,0
S12bc615219f7b72b,3.1,3.11,3.25,1,5,,,,,0.0,2022,0,1,1,0
S12f466f715ac4fcb,2.74,2.6466666666666665,2.38,2,0,,,,,0.0,2025,0,0,1,0
S131712b69423896f,2.99,2.9925,2.39,2,2,,90.0,90.0,88.33333333333333,0.0,2027,0,0,1,0
S131b81f079f246bf,2.27,2.2640000000000002,1.64,2,9,,,,,0.0,2027,0,0,1,0
S132844e62a0b1776,3.3,3.3188888888888886,3.25,2,5,,,,,0.0,2021,0,1,1,0
S1334847d5f730086,2.94,2.8383333333333334,3.0,1,2,,,,,0.0,2018,0,0,1,0
S13396ae9db90e834,3.75,3.75375,3.88,1,4,,,,,0.0,2023,0,1,1,0
S133d5e7cf2f8c784,3.21,3.3475,3.75,1,0,,,,,0.0,2017,0,1,1,0
S134d58cc89e23f02,3.57,3.5549999999999997,3.36,2,9,,80.0,80.0,80.0,0.0,2028,0,1,1,0
S1353b0a03803e18a,3.26,3.3742857142857146,3.38,2,0,,,,,0.0,2018,0,1,1,0
S135dcfa0e13e9699,3.46,3.4775,4.0,1,0,,,,,1.0,2022,0,1,1,0
S136ba9521eb23422,3.76,3.7725,3.83,1,2,,,,,0.0,2021,0,1,1,0
S139193734e5c74aa,3.39,3.608333333333333,3.75,1,0,,,,,0.0,2018,0,1,1,0
S13a5dd89e5905708,2.62,2.3775,2.0,1,2,,,,,0.0,2016,0,0,1,0
S13ab3c5f0536cdb8,3.09,3.118888888888889,3.33,2,0,,80.0,80.0,80.0,0.0,2025,0,1,1,0
S13bc66a22504ce96,3.19,3.186666666666667,3.4,2,6,,90.0,90.0,92.22222222222223,0.0,2026,0,1,1,0
S13bd88eb24875b73,3.49,3.3449999999999998,3.13,1,5,,,,,0.0,2017,0,1,1,0
S13c0c9e3448db6c8,3.44,3.44,3.44,1,6,,,,92.5,0.0,2024,0,1,1,0
S13c1ceb8a6e4f612,2.14,2.0433333333333334,1.3,2,6,,70.0,,73.75,0.0,2025,0,0,1,0
S13dc04a9698f4842,3.0,2.828888888888889,3.38,2,5,,,,,0.0,2022,0,1,1,0
S13dc40f1ac04db1b,3.32,3.3183333333333334,3.5,2,0,,80.0,80.0,76.66666666666667,0.0,2026,0,1,1,0
S13e65e5f92c29a1b,2.26,2.199,2.5,2,4,,,,,0.0,2024,0,0,1,0
S140fb9981e04f9a8,3.22,3.2866666666666666,3.0,2,2,,,,,0.0,2021,0,1,1,0
S143e9b88e71e4657,2.45,2.058,1.0,2,5,,,,,0.0,2027,0,0,1,0
S143eca3f5787bd7e,3.66,3.2199999999999998,3.38,2,2,,,,95.0,0.0,2025,0,1,1,0
S1444c6850e82dc2b,2.94,2.94,3.0,2,0,,100.0,85.0,92.5,0.0,2028,0,0,1,0
S14670756726f2443,2.94,2.92,3.38,2,0,,75.0,90.0,82.5,0.0,2025,0,0,1,0
S1480b9c726fd742b,2.7,2.4259999999999997,2.38,2,2,,,,,0.0,2020,0,0,1,0
S148f7abf5da0851e,3.31,3.2975000000000003,3.72,2,2,,,,,0.0,2027,0,1,1,0
S14b4b23df90f1bea,3.09,3.0949999999999998,3.06,2,4,,100.0,100.0,97.22222222222223,0.0,2028,0,1,1,0
S14bd78ee6ac7f844,2.54,2.5,2.75,1,0,,,,,0.0,2016,0,0,1,0
S14d1b2f66e9e840f,3.03,2.964,2.5,2,0,,,,,0.0,2027,0,1,1,0
S15199399b0ef09ae,3.22,3.301111111111111,3.38,2,0,,90.0,90.0,88.33333333333333,0.0,2025,0,1,1,0
S151d2e5714d8fffd,2.47,2.444,2.63,2,5,,75.0,90.0,82.5,0.0,2023,0,0,1,0
S152ef101ae001782,3.46,3.4716666666666662,3.1,2,4,,100.0,85.0,93.8888888888889,0.0,2026,0,1,1,0
S153190cc8aec5121,3.15,3.0925,3.0,1,0,,,,,1.0,2022,0,1,1,0
S154b543b5fd3b1eb,2.45,2.3966666666666665,2.5,2,2,,85.0,85.0,85.0,0.0,2025,0,0,1,0
S154e3bfb10e2c350,3.24,3.235,3.22,2,2,,,,,0.0,2027,0,1,1,0
S156f5f7e06926b78,2.68,2.6775,2.8,2,4,,100.0,100.0,96.66666666666667,0.0,2027,0,0,1,0
S1598e47357aedf3b,3.63,3.6244444444444444,3.83,2,0,,,,,0.0,2022,0,1,1,0
S159b3f1dbda3bd7f,2.75,2.82,3.75,2,5,,,,,0.0,2020,0,0,1,0
S159dacb151abe312,3.41,3.4566666666666666,3.38,2,0,,,,,0.0,2021,0,1,1,0
S15a4e5658262416c,0.0,0.0,0.0,1,0,,,,,0.0,2025,1,0,1,0
S15aa8990fa552878,2.88,2.8899999999999997,2.78,2,2,,100.0,90.0,90.83333333333333,0.0,2028,0,0,1,0
S15ab9de34d297d1a,3.15,3.17,3.2,2,0,,,,,0.0,2026,0,1,1,0
S15c1044bc075b027,2.46,2.4530000000000003,2.5,2,4,,,,,0.0,2024,0,0,1,0
S15c58e3994c3485a,2.48,2.306,1.75,2,5,,,,,0.0,2027,0,0,1,0
S15ccec078014e0ac,2.74,2.552,2.83,2,5,,,,,0.0,2022,0,0,1,0
S15d4ef46dee5f2c1,2.35,2.0225,2.33,1,5,,,,,0.0,2016,0,0,1,0
S15e2fa190ad1eb7c,3.47,3.46375,3.25,2,6,,85.0,,85.0,0.0,2024,0,1,1,0
S15e861001ec21094,3.4,3.4255555555555555,3.75,2,1,,,,,0.0,2020,0,1,1,0
S16378eb7a8b88428,2.75,2.7616666666666667,2.4,2,4,,100.0,90.0,93.33333333333333,0.0,2026,0,0,1,0
S16419cd881a1e32c,1.91,1.552,1.0,2,0,,80.0,85.0,82.5,0.0,2023,1,0,1,0
S1645b6a803d49435,3.5,3.69,4.0,1,0,,,,,0.0,2017,0,1,1,0
S164a48bb7fca167b,2.33,1.9746153846153844,2.63,2,5,,,,,0.0,2022,0,0,1,0
S167e401a3b9e7d5f,2.4,2.447,3.33,2,0,,,,,0.0,2020,0,0,1,0
S1688f61fb233eac7,3.16,3.133,3.38,2,0,,,,,0.0,2020,0,1,1,0
S168a10295c9f8a7f,3.02,3.102222222222222,3.25,2,0,,,,,0.0,2021,0,1,1,0
S168e9cb5c02f65bf,1.56,1.5183333333333333,0.8,2,0,,,,,0.0,2024,1,0,1,0
S16b9274f7a70b041,2.57,2.3280000000000003,1.5,2,0,,,,,0.0,2027,0,0,1,0
S16c1aede618c85c4,2.84,2.9000000000000004,3.25,2,2,,75.0,85.0,79.44444444444444,0.0,2025,0,0,1,0
S16cdb3ab5f189e7c,2.29,2.155,2.11,2,2,,,,,0.0,2027,0,0,1,0
S16fbe1bc34d9a840,3.16,2.925,3.9,2,0,,,,,0.0,2020,0,1,1,0
S1719227d0a9a7207,2.18,1.9579999999999997,1.5,2,0,,100.0,100.0,100.0,0.0,2027,0,0,1,0
S17260886b2c148b3,2.56,2.565,2.5,2,3,,,,,0.0,2028,0,0,1,0
S1733ef75250705ec,2.8,2.79,2.44,2,2,,,,,0.0,2027,0,0,1,0
S1753d9cbafaeee88,3.88,3.835555555555556,3.67,2,4,,,,,1.0,2021,0,1,1,0
S175445784892a463,3.35,3.3433333333333333,3.11,2,2,,,,,0.0,2026,0,1,1,0
S1765c05303261762,3.15,3.375,3.5,1,0,,,,,0.0,2016,0,1,1,0
S177421cd6bdc3f6f,2.22,1.17,1.17,0,2,,,,,0.0,2016,0,0,1,0
S17758ebe29a6f0da,0.88,0.88,0.88,0,0,,,,,0.0,2021,1,0,1,0
S177b827f9b33fb7e,2.82,2.8475,3.13,1,2,,,,,0.0,2017,0,0,1,0
S17b2314da2883765,3.73,3.73125,3.88,1,5,,,,,0.0,2021,0,1,1,0
S17baef795ba43fb3,3.29,3.336666666666667,3.5,2,1,,,,,0.0,2020,0,1,1,0
S17e6cfd647f4367b,3.36,3.425,3.92,2,6,,,,,0.0,2021,0,1,1,0
S17fa07a998528fd2,2.99,2.99625,3.25,2,2,,100.0,85.0,88.8888888888889,0.0,2025,0,0,1,0
S180c67ba533be43b,3.84,3.835,4.0,2,1,,100.0,90.0,92.22222222222223,0.0,2025,0,1,1,0
S1832923e68a6a0d3,2.41,2.393333333333333,3.0,2,6,,,,,0.0,2021,0,0,1,0
S185255a321bdc995,3.05,3.0366666666666666,2.25,2,5,,85.0,,75.0,0.0,2026,0,1,1,0
S1895c1b926b2f055,3.68,3.6825,3.63,2,2,,,,77.5,0.0,2025,0,1,1,0
S1899bcd253536067,3.54,3.415,3.33,1,2,,,,,0.0,2016,0,1,1,0
S18d66578bed019b2,3.29,3.0844444444444443,3.0,2,2,,,,,0.0,2022,0,1,1,0
S18db708b0565b636,3.07,2.9633333333333334,2.88,1,5,,,,,0.0,2018,0,1,1,0
S18e73eeba55f14c8,2.38,2.176923076923077,4.0,2,2,,,,,0.0,2022,0,0,1,0
S18ede7bd2e7e44aa,3.76,3.7844444444444445,3.83,2,1,,,,,0.0,2019,0,1,1,0
S18f22ecae0931032,3.13,3.126666666666667,3.5,2,2,,,,,0.0,2026,0,1,1,0
S18fe630fc6de089e,3.62,3.6100000000000003,3.72,2,1,,100.0,100.0,100.0,0.0,2028,0,1,1,0
S18fed348ccb00359,2.86,2.915,3.0,1,2,,,,,0.0,2015,0,0,1,0
S19082e945f736101,3.01,2.577,3.13,2,0,,80.0,85.0,82.77777777777777,1.0,2024,0,1,1,0
S190ed407a43501f2,3.39,3.45,3.63,2,2,,,,,0.0,2021,0,1,1,0
S19147d2423bb2a34,3.62,3.6325000000000003,4.0,2,2,,,,100.0,0.0,2025,0,1,1,0
S1918f7da930f8f54,2.18,2.0949999999999998,1.88,2,0,,100.0,85.0,92.5,1.0,2024,0,0,1,0
S191d1045a9cd278b,3.13,3.10875,2.5,1,2,,,,,0.0,2023,0,1,1,0
S191e6fecbab67593,3.08,3.0549999999999997,2.88,1,0,,,,,0.0,2018,0,1,1,0
S195152f7f3ee93ca,2.25,2.153,2.0,2,5,,,,,0.0,2023,0,0,1,0
S1962a821b288d170,3.61,3.625,3.75,1,0,,,,,0.0,2016,0,1,1,0
S19792bb75794a230,3.51,3.50375,3.38,1,6,,,,,0.0,2022,0,1,1,0
S199667fdf08b2f78,3.1,3.0825,3.0,1,2,,80.0,85.0,82.5,0.0,2023,0,1,1,0
S19a4889408182311,3.66,3.6525,3.83,2,3,,100.0,85.0,92.5,0.0,2027,0,1,1,0
S19a816968c7cc091,3.41,3.4074999999999998,3.61,2,2,,100.0,90.0,96.66666666666667,0.0,2027,0,1,1,0
S19b6877b16e9bbc2,1.86,1.5073333333333332,0.0,2,4,,,,,0.0,2019,1,0,1,0
S19b8bf1c54fb9968,3.39,3.63,3.63,1,0,,,,,0.0,2016,0,1,1,0
S19bfb295c49d6e93,2.67,2.6466666666666665,3.0,2,5,,,,,0.0,2019,0,0,1,0
S19e28b9b072e2b63,3.7,3.6550000000000002,4.0,1,2,,100.0,100.0,100.0,0.0,2023,0,1,1,0
S19eeed941da151cf,2.94,2.94375,3.13,2,2,,100.0,90.0,94.16666666666667,0.0,2025,0,0,1,0
S1a1bc06d828efa20,3.25,3.2575,3.63,2,0,,85.0,80.0,82.5,0.0,2024,0,1,1,0
S1a2f12b8ed0541c6,3.65,3.6399999999999997,3.78,2,0,,,,,0.0,2028,0,1,1,0
S1a47681c812671e1,3.25,3.276666666666667,3.13,1,2,,,,,0.0,2018,0,1,1,0
S1a51fe1231ddcd23,3.72,3.2525,3.6,2,2,,90.0,85.0,86.66666666666667,0.0,2024,0,1,1,0
S1a53127de933ad97,3.06,3.07,3.5,2,0,,80.0,,75.0,0.0,2025,0,1,1,0
S1a5f372a3bbbea1f,2.97,2.856666666666667,2.5,2,2,,,,,0.0,2022,0,0,1,0
S1a7bbcaf79a70718,2.39,2.053,2.3,2,0,,,,60.0,0.0,2024,0,0,1,0
S1a861a94c09baace,2.72,2.8042857142857143,4.0,2,0,,,,,0.0,2026,0,0,1,0
S1a8b4ded2efcbc68,2.68,2.5345454545454547,2.5,2,0,,70.0,90.0,80.0,0.0,2023,0,0,1,0
S1aad1173030ce17d,3.13,3.0,3.0,1,0,,,,,0.0,2015,0,1,1,0
S1ad70103670c2b4c,2.62,2.5949999999999998,2.44,2,4,,100.0,85.0,95.0,0.0,2026,0,0,1,0
S1ae63a6b227efb13,2.65,2.66,2.44,2,2,,,,,0.0,2028,0,0,1,0
S1afa9d3d2582826b,1.92,2.012,1.25,2,4,,,,,0.0,2020,1,0,1,0
S1b0f4121c3b0de8a,3.66,3.65,3.5,1,1,,100.0,100.0,97.77777777777777,0.0,2023,0,1,1,0
S1b18909bedf8582c,3.14,3.17,3.0,2,0,,,,,0.0,2017,0,1,1,0
S1b2acb745056b351,3.44,3.44,3.38,1,10,,,,,0.0,2028,0,1,1,0
S1b2f1a80315dc492,2.55,2.55375,3.33,2,0,,,,,1.0,2018,0,0,1,0
S1b58994f844adcfb,2.59,2.691111111111111,2.25,2,4,,,,,0.0,2019,0,0,1,0
S1b746f86595af065,3.2,3.128888888888889,3.25,2,0,,,,,0.0,2024,0,1,1,0
S1b8466b749f781c0,3.03,3.0300000000000002,3.06,2,5,,100.0,,88.75,0.0,2028,0,1,1,0
S1b91b561b4efe392,3.23,3.24,3.63,1,0,,,,,0.0,2020,0,1,1,0
S1b978a256e14632b,3.21,3.2955555555555556,3.5,2,0,,,,,0.0,2021,0,1,1,0
S1b9c75effad72a0f,3.72,3.723333333333333,3.5,1,4,,100.0,100.0,100.0,0.0,2024,0,1,1,0
S1ba73393ff741c07,2.47,2.48,2.33,2,5,,90.0,100.0,95.0,0.0,2028,0,0,1,0
S1bba52af8dfdde69,2.97,3.0625,3.25,1,0,,,,,0.0,2017,0,0,1,0
S1bd4568f8f61098b,2.93,2.9322222222222223,2.5,2,5,,90.0,90.0,90.0,0.0,2023,0,0,1,0
S1bebbca3b474f5ec,3.37,3.255,3.13,1,0,,,,,0.0,2016,0,1,1,0
S1c1172137946d4b7,2.93,3.002,3.5,2,2,,,,,0.0,2020,0,0,1,0
S1c299d36aaf82fb1,3.62,3.28,3.5,2,0,,75.0,85.0,80.0,0.0,2024,0,1,1,0
S1c38adb0d8ca83c8,3.81,3.8125,3.94,2,2,,100.0,100.0,97.22222222222223,0.0,2027,0,1,1,0
S1c6af8e115819e29,2.91,2.8255555555555554,2.75,2,2,,,,,0.0,2019,0,0,1,0
S1c6cf5a980d3dd31,0.0,0.0,0.0,1,10,,,,,0.0,2024,1,0,1,0
S1c6f3d2d89549d72,3.63,3.63,3.63,0,10,,,,,0.0,2022,0,1,1,0
S1c8915c1d87aeb65,2.79,2.732222222222222,3.25,2,0,,100.0,100.0,100.0,0.0,2025,0,0,1,0
S1c8ac46cdd02ebe3,3.04,3.01875,3.17,1,4,,,,,0.0,2022,0,1,1,0
S1c8bc5bfb2dddc46,2.02,2.1242857142857146,1.2,2,4,,100.0,85.0,90.83333333333333,0.0,2026,0,0,1,0
S1c8eec93df688545,2.56,2.5885714285714285,3.0,2,7,,85.0,85.0,88.33333333333333,0.0,2026,0,0,1,0
S1cb224ad09936b15,3.72,3.815,4.0,1,2,,,,,0.0,2016,0,1,1,0
S1cb62d5ac5295647,3.47,3.475,3.75,1,0,,,,,0.0,2020,0,1,1,0
S1cc36356a9fe003d,3.29,3.3049999999999997,3.11,2,2,,100.0,90.0,95.0,0.0,2028,0,1,1,0
S1cc5c8e77a41be06,2.83,2.791818181818182,2.63,2,2,,75.0,80.0,81.1111111111111,1.0,2023,0,0,1,0
S1ccd30ecadc39110,2.52,2.307272727272727,2.75,2,0,,,,,0.0,2019,0,0,1,0
S1ccef092286f8e74,1.76,1.78,1.56,1,2,,,,,0.0,2022,1,0,1,0
S1cd5d4ca2c0ca21a,3.58,3.6255555555555556,4.0,2,6,,,,,0.0,2019,0,1,1,0
S1d1a14d9c90b95fb,1.02,1.034,0.72,2,2,,85.0,85.0,85.0,0.0,2026,1,0,1,0
S1d20314e8f81e48c,3.43,3.46,3.83,1,2,,,,,0.0,2019,0,1,1,0
S1d268e82fd945407,2.59,2.61,3.13,2,0,,85.0,100.0,92.5,0.0,2026,0,0,1,0
S1d2b2b22f4111122,3.27,3.198888888888889,3.5,2,2,,90.0,90.0,88.33333333333333,0.0,2024,0,1,1,0
S1d34fa12eebdcd2b,3.27,3.2816666666666667,3.33,2,2,,85.0,,72.5,0.0,2026,0,1,1,0
S1d417fd6f407e8f9,3.33,3.31875,2.83,2,5,,100.0,90.0,95.0,0.0,2025,0,1,1,0
S1d45bde9bf601c8c,3.67,3.6799999999999997,3.86,2,9,,100.0,100.0,100.0,0.0,2028,0,1,1,0
S1d596941807dca68,1.96,1.6575,0.0,1,0,,,,,0.0,2021,1,0,1,0
S1d5a771ad5397994,3.21,3.251111111111111,3.63,2,4,,,,,0.0,2021,0,1,1,0
S1d5d68ba6cd65243,2.37,2.225,1.78,2,2,,100.0,85.0,92.5,0.0,2026,0,0,1,0
S1d6ef74e8e7bd84f,3.38,2.9844444444444442,3.0,2,5,,,,,0.0,2022,0,1,1,0
S1d766b5514da9a8b,2.97,2.755,2.63,1,0,,,,,0.0,2016,0,0,1,0
S1d9b3bd967e8adde,3.04,3.058888888888889,2.83,2,6,,,,,0.0,2021,0,1,1,0
S1dabed6cdc3b5bcf,3.14,3.182,3.75,2,5,,,,,0.0,2023,0,1,1,0
S1daedcdb14119071,3.28,3.285,3.23,2,2,,,,,0.0,2027,0,1,1,0
S1dc6a849be798e8f,2.4,2.502222222222222,2.5,2,4,,,,,0.0,2019,0,0,1,0
S1dd03e0cce915dac,3.0,3.0149999999999997,2.78,2,1,,100.0,100.0,97.5,0.0,2028,0,1,1,0
S1dd1c589c382e03b,3.13,3.12,2.86,2,9,,90.0,90.0,90.0,0.0,2028,0,1,1,0
S1dd6aa0351edb48f,3.56,3.5716666666666668,3.5,1,0,,,,,0.0,2018,0,1,1,0
S1de2f69a90f8ddbb,2.99,2.99,3.5,2,6,,,,,0.0,2022,0,0,1,0
S1debcb8a07926244,2.88,2.8899999999999997,2.78,2,2,,100.0,100.0,98.33333333333333,0.0,2028,0,0,1,0
S1e0bdf95dac417d5,2.97,2.9975,2.6,2,4,,100.0,100.0,100.0,0.0,2027,0,0,1,0
S1e1a89a7bbf59ffb,3.22,3.2466666666666666,3.17,2,0,,,,,0.0,2021,0,1,1,0
S1e20b2a9d24d3373,1.58,1.26,0.67,1,5,,85.0,85.0,85.0,0.0,2023,1,0,1,0
S1e463d46da415819,3.72,3.9074999999999998,3.75,1,0,,,,,0.0,2017,0,1,1,0
S1e52d50866da401e,2.08,1.79,1.83,2,0,,,,,0.0,2028,0,0,1,0
S1e8482acc9b3cc77,3.22,3.1666666666666665,3.5,2,5,,85.0,85.0,84.44444444444444,0.0,2026,0,1,1,0
S1e89a1ee8f90552f,3.7,3.6744444444444446,4.0,2,0,,100.0,70.0,85.0,0.0,2023,0,1,1,0
S1e985175e161dfb5,3.28,3.2625,3.5,2,4,,100.0,,96.25,0.0,2025,0,1,1,0
S1ea20cf42ce6ca4e,3.5,3.5075,3.75,2,4,,100.0,100.0,100.0,0.0,2024,0,1,1,0
S1eac2b1d49743ef9,3.28,3.2512499999999998,2.5,2,0,,100.0,90.0,95.0,0.0,2025,0,1,1,0
S1ebb4c32690cc963,2.62,2.635,2.39,2,4,,,,,0.0,2028,0,0,1,0
S1ebefd6e007db275,3.0,3.02,3.29,2,9,,,,,0.0,2028,0,1,1,0
S1eccec4ed776746d,3.09,3.12375,3.75,1,4,,,,,0.0,2022,0,1,1,0
S1ee97c647eefe5d9,3.46,3.4955555555555557,3.75,2,0,,80.0,85.0,82.5,0.0,2024,0,1,1,0
S1f0a23491bbf3e3d,2.97,2.969090909090909,3.75,2,0,,85.0,85.0,85.0,0.0,2023,0,0,1,0
S1f0dab8176f03c7d,2.48,2.65,2.8,1,0,,,,,0.0,2016,0,0,1,0
S1f254e737f1a83ff,2.71,2.8866666666666667,2.75,1,0,,,,,0.0,2018,0,0,1,0
S1f31ca0deb6e9327,2.36,2.2392857142857143,2.0,2,0,,,,,0.0,2021,0,0,1,0
S1f358b926e441d08,3.13,2.881818181818182,3.4,2,0,,,,80.0,0.0,2024,0,1,1,0
S1f58ac9af49f69a7,2.46,2.441111111111111,3.0,2,5,,,,,0.0,2021,0,0,1,0
S1f6482a572896352,2.88,2.8233333333333337,3.33,2,0,,,,,1.0,2019,0,0,1,0
S1f6ee74edc523461,3.66,3.655,3.8,2,5,,100.0,90.0,91.1111111111111,1.0,2026,0,1,1,0
S1f6f048bb532faa7,3.26,3.235,3.32,2,0,,90.0,100.0,95.0,0.0,2027,0,1,1,0
S1fa7659d375d4b85,3.01,3.09,3.5,1,0,,,,,0.0,2021,0,1,1,0
S1fad2c4c5dac83e9,3.6,3.5900000000000003,3.0,2,2,,,,,0.0,2022,0,1,1,0
S1fada4f71d10a832,3.04,3.05625,3.38,2,2,,,90.0,80.0,0.0,2025,0,1,1,0
S1fb74d0e6e34845f,3.36,3.3425,3.67,2,0,,100.0,85.0,92.5,0.0,2027,0,1,1,0
S1fc3575881359770,2.5,2.5518181818181818,3.14,2,5,,,,,0.0,2020,0,0,1,0
S1fd45967b392ab05,3.73,3.7337499999999997,3.63,2,2,,100.0,90.0,94.44444444444444,0.0,2025,0,1,1,0
S1fe673a5eb010a1e,3.3,3.3942857142857146,3.2,2,1,,90.0,75.0,84.44444444444444,0.0,2026,0,1,1,0
S1fea5429f8129ae1,2.67,2.6783333333333332,2.89,2,2,,,,,0.0,2026,0,0,1,0
S200db0aa124b0c96,3.56,3.5383333333333336,3.8,2,0,,85.0,90.0,87.5,0.0,2026,0,1,1,0
S203f542da2e61e6a,3.03,3.045,3.0,2,4,,100.0,,100.0,0.0,2025,0,1,1,0
S2041b2cd14d0c0b8,3.64,3.6166666666666667,3.7,2,0,,90.0,90.0,90.0,0.0,2026,0,1,1,0
S2082cd19e08a80b3,3.34,3.3833333333333333,3.33,1,0,,,,,0.0,2018,0,1,1,0
S208e28c56228e237,3.17,3.3775,3.5,1,0,,,,,0.0,2017,0,1,1,0
S209478d6797083d3,2.09,2.086,2.22,2,0,,,,,0.0,2025,0,0,1,0
S20b841b4c9b1354a,3.71,3.3111111111111113,0.0,2,0,,80.0,80.0,80.0,1.0,2024,0,1,1,0
S20c1572437ae3c78,3.03,2.897777777777778,3.0,2,2,,,,,0.0,2022,0,1,1,0
S20d2f4b81aa0b00d,2.36,2.3000000000000003,2.3,2,6,,100.0,85.0,90.0,0.0,2026,0,0,1,0
S20d47ba431482ec1,3.51,3.4590000000000005,3.67,2,5,,,,,0.0,2020,0,1,1,0
S20dd1bca6b86722f,3.33,3.335,3.45,2,4,,100.0,90.0,92.77777777777777,0.0,2027,0,1,1,0
S210e3c8bfecfddec,2.32,2.315,2.5,2,0,,,,90.0,0.0,2028,0,0,1,0
S211ff4058d1a42fe,3.92,3.75,4.0,1,0,,,,,0.0,2016,0,1,1,0
S2126bc01fa74cb2a,0.56,0.56,0.56,1,2,,85.0,80.0,82.5,0.0,2024,1,0,1,0
S2138fe873b41bcbe,2.41,2.0975,2.83,2,5,,90.0,85.0,85.0,0.0,2024,0,0,1,0
S21509ab91c5f8ce4,3.64,3.678888888888889,3.67,2,5,,,,,0.0,2019,0,1,1,0
S2153872c660bdcc7,1.76,1.575,1.0,2,5,,,,,0.0,2022,1,0,1,0
S215f61121d876d4b,3.68,3.6799999999999997,3.61,2,2,,,,,0.0,2028,0,1,1,0
S2160a74c8f88d4e8,0.0,0.0,0.0,1,0,,,90.0,90.0,0.0,2025,1,0,1,0
S216479c116df0b04,2.26,2.2775,2.05,2,4,,,,,0.0,2027,0,0,1,0
S218c9053fd7e85bf,3.47,3.481666666666667,3.5,2,6,,,,100.0,0.0,2026,0,1,1,0
S21a229b825069884,3.25,3.065,2.75,1,5,,,,,0.0,2017,0,1,1,0
S21c3c2b79dcc218e,2.54,2.412,3.0,2,0,,,,,0.0,2019,0,0,1,0
S21dfddd92fd24084,2.3,2.232,1.75,2,0,,,,,0.0,2027,0,0,1,0
S21e3e0bbee1b9e19,3.42,3.4250000000000003,3.17,2,2,,,,,0.0,2026,0,1,1,0
S21eae7a2278d7922,3.39,3.401111111111111,3.6,2,6,,,,,0.0,2020,0,1,1,0
S21f491d72b1948fe,3.7,3.6833333333333336,3.8,2,0,,100.0,100.0,100.0,0.0,2026,0,1,1,0
S21fe73808f728294,2.53,2.4883333333333333,2.6,1,2,,,,,0.0,2018,0,0,1,0
S22489dc7213ceeeb,3.67,3.704444444444444,3.75,2,4,,,,,0.0,2020,0,1,1,0
S225d1264dca6c102,2.83,2.885,3.38,2,4,,,,,0.0,2021,0,0,1,0
S2261a9ad280fa431,2.8,2.83,3.38,1,0,,,,,0.0,2018,0,0,1,0
S229b742cf61a61d4,3.07,3.3475,3.63,1,0,,,,,0.0,2017,0,1,1,0
S229f3a41e2b7f40d,2.49,2.531428571428571,4.0,2,5,,60.0,70.0,63.333333333333336,0.0,2026,0,0,1,0
S22b1159442ff23e3,2.92,2.768181818181818,3.5,2,0,,,,,0.0,2022,0,0,1,0
S22cb0b7fede8c478,3.58,3.5327272727272727,3.42,2,5,,,,,0.0,2021,0,1,1,0
S22db7b18c5accba1,2.2,2.06125,1.25,2,0,,100.0,100.0,100.0,0.0,2026,0,0,1,0
S22e449a0b3b27317,3.22,3.23625,3.75,1,0,,100.0,85.0,92.5,0.0,2023,0,1,1,0
S22e93bd044df3a6f,2.99,3.031111111111111,3.75,2,0,,80.0,85.0,82.5,0.0,2025,0,0,1,0
S22f42451b8da8882,3.19,3.1888888888888887,3.67,2,5,,,,,0.0,2020,0,1,1,0
S22f6e5a61b0657f7,2.75,2.73,2.9,2,0,,90.0,85.0,87.5,0.0,2026,0,0,1,0
S22f8e82a52ae89de,2.6,2.606666666666667,2.13,2,4,,,,,0.0,2022,0,0,1,0
S2300cbb3630d1c7c,1.92,1.8725,1.9,2,6,,90.0,85.0,88.33333333333333,0.0,2023,1,0,1,0
S230137b42fcfa47c,3.1,3.15,3.0,2,0,,70.0,80.0,75.0,0.0,2024,0,1,1,0
S2301ec11c3573d23,3.67,3.722,3.58,2,4,,,,,0.0,2021,0,1,1,0
S2308ff43c2ebfda5,3.19,3.13,3.13,1,0,,,,,0.0,2016,0,1,1,0
S23488a1f75f3c4e8,2.31,2.1420000000000003,1.75,2,0,,100.0,90.0,95.0,0.0,2027,0,0,1,0
S235bc2a2bbc0f991,3.14,2.575454545454545,0.0,2,6,,,,,0.0,2021,0,1,1,0
S2387d62e2f19b52a,3.68,3.64875,3.25,2,2,,100.0,,97.5,0.0,2024,0,1,1,0
S23892767daae57d0,3.53,3.49,3.75,2,0,,,,,0.0,2022,0,1,1,0
